id	filename	md5	size	state
22565698-be93-4ad1-83e1-4c46d55593ee	c29adb10-8038-42d3-b08f-d5a447606b93.FPKM-UQ.txt.gz	69426b6c2fa8a833050dd605167ff844	500633	validated
22aca0bf-6c7d-416d-83f2-79db09473c91	d6729d70-9495-487c-857c-8ff2f0765877.FPKM-UQ.txt.gz	bcf67bcc8e1b0b9da75f71a48adc11a0	476079	validated
2b91e0f7-d934-41c1-9792-7a15c063f33f	39ff47a9-877b-43c5-9e73-46dab12bf4c4.FPKM-UQ.txt.gz	4243eec75d38fc632977c187ac32c471	496553	validated
2e433297-3827-4491-86cb-f2111038ac9a	6613cf15-369a-427a-85eb-485b16916806.FPKM-UQ.txt.gz	fb0f82008b119969179de16434892409	504213	validated
2e467608-9685-4f92-bea7-e97fa05e4d6c	6ce53ab9-7320-4a5a-8284-bf3021e29e24.FPKM-UQ.txt.gz	e1cbe4134d4ca7ae31676d9787bf1053	490720	validated
2e64a309-5f98-4ddb-b64a-766d2d9e2d83	e227370b-332f-4fba-9a48-b894f88df55f.FPKM-UQ.txt.gz	3d03e733408c65576cbf44c93ab730ed	535041	validated
31273021-8ae6-4033-a12b-a52687769947	b7eeea5a-38ea-43df-a9b3-ffbee10b5872.FPKM-UQ.txt.gz	72abbea0f632cadb8de08994dcbbf4bd	533005	validated
3158040b-0b60-4d57-a847-30bf48f259e6	f18bc0a2-c3f6-4738-aae7-5e5e8276d848.FPKM-UQ.txt.gz	ae92d92203f1347576a74254ea54bfc2	507402	validated
3365c169-ceb2-4133-bf01-cfe0d5fab2dc	d1666bf1-50fa-44ec-8681-8f46e479daee.FPKM-UQ.txt.gz	4c9b3853babb4cf304b4265261e5655f	581399	validated
357fcd38-0d80-4868-a6db-557d05c4798c	c9936adb-0c96-4651-b37f-1df1c92ae307.FPKM-UQ.txt.gz	7233f10288e1e4812012e368e73d5e05	514866	validated
368a3a71-9344-480e-b9cc-cbe1380cda6e	ea0adbb9-b6ff-443f-a9b3-f4e9696f74f9.FPKM-UQ.txt.gz	1df5a579689fba607f38af84e4bafeb8	514353	validated
39633617-a0f9-4aeb-a64c-b56c5211415b	417295dd-1247-40f0-9988-36fe8814dd70.FPKM-UQ.txt.gz	f6847b91d1711d1ccb240bc52d4ffd6b	521951	validated
39929669-86c6-46fc-908b-7953e426ecb7	3b8d3271-6803-4f67-ae0f-2c0f26fce27a.FPKM-UQ.txt.gz	1a67060d6f4849ddc018be17a99cfafa	530715	validated
3da11ce8-38bc-432c-9d02-482091dbd7dc	2207de29-e1c5-43b0-97c9-a2b323dcca78.FPKM-UQ.txt.gz	6bd8931f837fcd23b4dd187b7926c351	518543	validated
3e603237-7edc-48ed-92a0-178954db9fa4	ceaca530-f0eb-4b5c-9107-4f072a480000.FPKM-UQ.txt.gz	63320f87e57b38d2e9c0a1381f897bf6	495208	validated
40b3a9f5-6e1b-4783-a60e-4e593a07f3db	7134aa37-37e9-4241-a0db-df4afd44d9cb.FPKM-UQ.txt.gz	797e82bdc131715fad4762b96c79d5c3	489807	validated
40fa3256-3376-4859-99a5-f65864637410	1e591edb-e556-4983-a028-ecb537514fb4.FPKM-UQ.txt.gz	ed5dc3a088133b9c3d7638657b8d23d8	501392	validated
4511904d-4bf9-4480-8cd1-150daf0c1169	1c76c6df-dcb3-41fb-9972-ddfdc3121f63.FPKM-UQ.txt.gz	8391453c15221692c6386a0bdf13e3da	517171	validated
482b21f5-3a3d-41a0-9a36-7f2322889995	3479c3d9-935a-43a9-93c5-17e268c01fa8.FPKM-UQ.txt.gz	3dace2b2cc0b0b5641147fddfea86c7d	515120	validated
4882c0b0-7550-45ca-a0f0-25603976c150	74e8d5cd-2823-47bd-9b89-cf43ce6fa292.FPKM-UQ.txt.gz	0f0351f52b0f3a24522e94d51173c9d6	481387	validated
4a8ecc59-0e61-4ca6-b549-6745bfc4580c	48a1887e-e335-4897-95c9-043410e48fe7.FPKM-UQ.txt.gz	2587b6fc6af08d0bde97cef85ced48f1	495753	validated
4b0797a4-6088-41af-9921-1b4bf8c4a850	68d81a0c-10b7-4417-8fca-b0a9d645683f.FPKM-UQ.txt.gz	acec994b665ff9b18b1babd77445e2c2	515146	validated
4ccfa506-b32d-4f99-b9d0-07523e73061d	0e11a8a9-81a9-44a2-95ee-a062750ee9ae.FPKM-UQ.txt.gz	8f15269d1ae9e2349e0fb9fae3eecafa	509929	validated
4f065587-9ee3-417f-8271-52a206345765	fee74585-07a7-4901-90d3-a1abae2e7382.FPKM-UQ.txt.gz	80f78473e5d04f2e474ab953b596eb46	508017	validated
4fdbf6df-2a46-4cd9-ba03-1c110da97325	5c44bb54-7526-460a-9998-e7b80f5c16ca.FPKM-UQ.txt.gz	67b24a35dd474256a2e9a07bcc35f09e	505037	validated
501bdf28-21b4-4d70-9809-2dc7a217141f	4258a78b-4224-4d50-b935-0233805a37d1.FPKM-UQ.txt.gz	d4065e85396fe6f1b82bd83949b4deeb	487651	validated
5058c16b-8147-4302-a3a1-d923254f4001	2613fbb7-cf79-48ea-9f0c-e7f6af0e6ad0.FPKM-UQ.txt.gz	0ffaff8e69233e4cea94a211f51cf03b	496451	validated
51a1397b-4704-47be-b06b-ee61e6819e8d	6a7f4dc8-ba05-49ec-8764-8bc34f32473c.FPKM-UQ.txt.gz	3ef1fe5ae4dbac611490a18b95638c7c	522247	validated
56790bac-3c75-439e-a0c1-c633216f4bb6	ead813f7-a943-437f-9da2-0121c92a3a99.FPKM-UQ.txt.gz	2df22fac9d510f59c46dd82f700afdd4	486976	validated
58978303-8e68-4a85-884d-f2a65fc70889	6d60eab2-3b0a-4c35-9fc2-f4c8b7c5b894.FPKM-UQ.txt.gz	24b96746f04bb4d0df86dfc78c0ff3a1	521410	validated
597a8571-52ef-4b21-9a29-531c0ca25cb7	f567c8ad-73b1-4206-8aa1-ef6dcff378c5.FPKM-UQ.txt.gz	2176b6997dbf1ebccdab3283019be6f3	485019	validated
5bdb13af-1451-4d71-be34-c73f0c5cbc95	c04981bc-b64c-4a1f-a4ac-e7489932c834.FPKM-UQ.txt.gz	e13e1457ce9f0b23d914a782579d69c2	530962	validated
5da78cda-afa0-4c19-ae33-1bc024032aed	863ecfcc-9de4-4cce-a728-989ed9a0aee3.FPKM-UQ.txt.gz	ae5f777075023b3d886a793e3dee92ae	486271	validated
5f3df08b-397a-436e-9bd3-53d862dcffb3	37dfd69b-aa9f-4311-a79e-92a2245e5219.FPKM-UQ.txt.gz	9f5d94cd65e783e51995c2156d56d58f	490370	validated
6066242c-b1a8-4420-8d61-386dfd7a59b7	516bc7d9-0764-4d31-8134-4d6a0f3983cc.FPKM-UQ.txt.gz	4ceda94210edb568b1962ce0655a9140	517311	validated
614e9c35-2d92-4d9f-b2b5-7ba5abe8d65b	293f120d-b367-496f-9918-b9706661a772.FPKM-UQ.txt.gz	071c9b4f6596d445ef3456ef5a405483	491667	validated
62c09517-5d6a-427f-b5f9-4395cf4cf724	5e7058fb-cdb8-49c1-9272-7bf43a03b192.FPKM-UQ.txt.gz	db463d216da7d57ea79d20eaa9cdd45f	556270	validated
64fe465b-42d2-480b-af9d-74482cb87f70	8ab6b107-0bc6-449b-9cc2-4ae0ac64e346.FPKM-UQ.txt.gz	8e0f705660c01289a5e3c2d28cd7e5f1	489485	validated
6598ac03-ab93-475c-8040-4773902d59cf	db7b7f18-8a34-466f-b93a-087309fd68b9.FPKM-UQ.txt.gz	b0a14ae9b98f4754097fbb8336b0b4b8	522637	validated
686327ef-4707-4e5d-b52d-5ee1d0d63519	f9153720-86f1-4d70-b2a9-7b88dd365514.FPKM-UQ.txt.gz	3195903420436b17e835f2f3ee46966f	497930	validated
6865928b-b57a-4c3b-8d82-f5e8f1b9fa35	abb994fc-71fb-4ea3-9607-94ed78fcad3c.FPKM-UQ.txt.gz	7e3f74d16a36566006e0be6f94d3fc7c	549737	validated
68dff745-78b1-458b-8eb9-2a37e9035382	b9c86d45-14b0-412d-aebf-ac2745e4af56.FPKM-UQ.txt.gz	7781ca0d4a90ca01cc01098ab9801974	510429	validated
6a1c6acf-73c2-4f21-9736-b89fd42d3aec	8301fe5c-c7c9-4def-ac1c-edeee5b8a424.FPKM-UQ.txt.gz	b46fc3f42bef3931dda73fc85e8d4a68	508984	validated
6aa16521-e6e1-4897-b423-b79c06cc3df2	f0635afd-c734-4171-a687-8e40ba01d53e.FPKM-UQ.txt.gz	37157e4dcc01dba068ce75b939526800	516040	validated
6ab294b7-5e12-45af-80bf-b95e0279e38e	abb0a6a3-4a2f-4686-b9d0-41c40b94d170.FPKM-UQ.txt.gz	5dfebfd0eb1a401d13674dfc8fc549f1	500043	validated
6c424291-cb48-469f-a473-7baced521b76	2fcddf35-0514-4eaf-86f2-64542dfe774e.FPKM-UQ.txt.gz	2e7186a17056b1551bf2939ce8996083	513141	validated
6c4e5e60-d5be-469b-b1fc-2097bd265440	7564b1ea-846a-4c77-9cb9-ceb2e865dbf0.FPKM-UQ.txt.gz	12f8797856c19b66e9ec0fe845070fb0	503366	validated
6c984a78-47f9-48de-914a-8c79b229043a	fbef38b2-454d-44e6-b27f-5a790c6f8c17.FPKM-UQ.txt.gz	1d15dcf7d2152d07bf49e160a0064abe	494298	validated
6f933dda-d108-4795-ba2f-550b2a9ca3d0	97c0b9ba-e792-4e0c-af06-f6789ab37e40.FPKM-UQ.txt.gz	8a9a8b65ab74c05e9e36b75ce9c3aeed	538129	validated
711f18a1-acf1-43ec-b572-c3f69f6d8a40	05cc0a39-c8b7-4126-9234-a842f093e6f7.FPKM-UQ.txt.gz	be7299628b4d82571e45e9cd172fd6d0	506540	validated
789833dc-e74b-4269-8c12-5da116e8eb54	7367d5b5-af64-42ca-b67b-d54796e8f980.FPKM-UQ.txt.gz	f0f9f8531b8615e117683b93a0f85dbb	519273	validated
78c2dffa-f4f1-475b-b650-b01854e87cef	0d8cefef-c6ce-4483-9a6d-8ba42febce4d.FPKM-UQ.txt.gz	808c3ad123b07a8dcda87d4fd669fc86	503331	validated
792b9b1d-8083-4207-8a81-392296b435f4	2f4228ea-16a0-48d8-9d36-d52ba70d0e67.FPKM-UQ.txt.gz	281089ccf713f057065053aab3a9e1f7	505109	validated
79a3b6f9-10b9-4fd1-abd2-761082e286ad	77bee7c3-bb72-44da-896d-063c774e1fd9.FPKM-UQ.txt.gz	f73650b1deb6a679020e44652ea10854	503438	validated
7bd9fd69-be64-4fb9-b771-14e6f569e33b	5523b074-a164-44ad-bf0e-379ae270916d.FPKM-UQ.txt.gz	391f30ea610c6053eacd4a6e6d1a354a	519834	validated
7dafa283-a441-414d-8043-d561309545b0	be23bb2f-67c3-4a76-a4ab-a80ef1178ceb.FPKM-UQ.txt.gz	3e204d7f47c0fc68263fde1feaf3d1e2	574972	validated
7e6d09be-0361-4d19-b0b6-7d6e8adaa9d1	f124f06e-7d63-4b9a-88db-ca21b4be4cf9.FPKM-UQ.txt.gz	147125ad0c7c4e98e483055001b1fc59	563246	validated
812587f4-6ea0-46c2-8b33-ea1959391885	961f2c3c-1914-4b25-99ad-2eafaad4ab43.FPKM-UQ.txt.gz	1390445f6a71a036529a0418d1595a47	492439	validated
815f8596-173f-464d-9a07-5b9ed40be6ad	b70633b5-ea04-42bb-ac9c-9a8e5dd1cdcd.FPKM-UQ.txt.gz	b7070b1c91be5cd29a7e15e5655f26a0	503734	validated
82552064-c65c-4a3d-a9a3-c99ee151de7f	18c907bb-5ea1-40ff-9d5c-a93c9129d104.FPKM-UQ.txt.gz	2e50411b9c6502445970ac743f77e3ad	510861	validated
85eb6856-2544-4bb5-b7a9-b410035e4e03	47eeaa0c-f297-4686-b746-036b731d4a34.FPKM-UQ.txt.gz	dbf7df0d65b73a83f3a92be9646c4f36	455087	validated
8841e3e3-fdf9-4ff3-a6ce-6428330205de	62bab023-adee-4ab7-a99a-196d6e0365e4.FPKM-UQ.txt.gz	5ff7d87c358fcc801e7c4c993e3c8057	537969	validated
88d5b405-65ff-4b15-8c7c-45369969016d	cbd4177a-2678-4b37-b677-4e5443a95fce.FPKM-UQ.txt.gz	6f76f48d3173f455979434c04ead5569	507595	validated
8978032b-36aa-4276-b586-af110e87f952	bb9206ea-b2a3-4f20-b22c-cc6589e01af6.FPKM-UQ.txt.gz	3e65da455cc8268e177a42453f33c316	518507	validated
8a5c51bc-cbd7-41e0-8703-2291f054b191	69dccbbf-11bf-441a-81ec-79b92407ea77.FPKM-UQ.txt.gz	829178a5f842db4988869e5c7446ae93	522397	validated
8e70deef-bf9c-46b6-91b8-5a7ba4fc60b4	c904d92e-b3bb-402c-ae37-fea2b8328970.FPKM-UQ.txt.gz	1aefb7d93ba3320a52f177b02c47a2d3	501354	validated
8e7dfae7-ea27-4a4d-b965-6b1a206e994f	20914368-5aac-4081-ba98-696ebb3cae15.FPKM-UQ.txt.gz	848761746dd6af78c7351cb639ab4cf0	526856	validated
8fc1aaed-53d5-430b-a481-f2572f0e5c2a	1d5dbeb9-9d9f-4d28-bd9d-273899c0c6aa.FPKM-UQ.txt.gz	106a4733d65860cbe981e73721e2755f	511238	validated
91dc21c7-03c6-4e15-bd14-ea4b7801f1a2	339d2f52-4b6a-44d3-ac6f-3517dd466986.FPKM-UQ.txt.gz	98dd1406bfcedcc67dfbd9d73baf8ff2	483753	validated
9223fd5a-da5c-4805-b43f-0709d7d9903c	61ed5ca1-343a-42aa-9d54-73ddd3f6b484.FPKM-UQ.txt.gz	cd89591e87da756aefd49f8cd8cc72eb	516028	validated
96b69467-f623-490b-a2ce-1abbd99cc636	549a08ff-7895-4697-bb4f-a16104710057.FPKM-UQ.txt.gz	a41f6de7dfb480f769cd3c095c10ab78	511091	validated
9b8da9f4-4ea8-4437-924b-10fd28d41b90	7b86351f-5a09-4aa3-8d4e-ea124f5fbe93.FPKM-UQ.txt.gz	57ab68198b0ec8c2633ae97a7b54cc61	494998	validated
9f89dffd-2ca4-4a71-b486-156a217b5910	15296112-e657-4329-993a-57b89ce561c8.FPKM-UQ.txt.gz	030cec5a9ce22cd7a7651818e1bb33b5	509667	validated
a0d73c2a-704f-4b88-ad75-a3247bb48624	d6cd4231-04ff-4cca-ba8d-89abe6bec9b0.FPKM-UQ.txt.gz	7ee1141a88b4572a23d795e5f252916a	517188	validated
a9e1e71b-bb2a-43a4-8860-a17d9beeb4c8	3709268e-3ae2-457b-b166-c1d19bcea7a3.FPKM-UQ.txt.gz	95197c0f9877de73cb1411965e12c99a	504967	validated
ae90abd4-2911-470d-97e9-ac2f39dc4d2c	937ee998-d548-42d8-a9f1-c369d76b1246.FPKM-UQ.txt.gz	21cd846b68d84b25c480e8b4994853ba	505922	validated
b0fb5dd0-2926-4ae0-a51f-ddbd7544a2b8	18f37a89-0851-4c78-810c-1b92e98e880e.FPKM-UQ.txt.gz	ea6fe94673c470b3c9409a2f830db439	502889	validated
b4544042-e3d1-4964-b957-187dbb2bd190	d89648f6-9138-46e3-8e07-2a49565f09f5.FPKM-UQ.txt.gz	9d4d58e006b8b507842486c3c6047383	479069	validated
b5706a3e-2f33-4bd9-a880-1bdbc0b12d20	a73e37eb-a9a3-4494-8cc8-3ae37acede20.FPKM-UQ.txt.gz	75b799912945aedb3f5fb1a567e3e05d	538298	validated
b66d3036-9162-4d7f-ab00-146d6c21be6d	3f4ffd99-d1b2-4f56-8ba8-071f59503c8a.FPKM-UQ.txt.gz	6dbca0db09603a637c03ea191e750123	477769	validated
b6c59c8f-9d4c-46d9-9e10-dcd5ee5af7b4	f3742353-056e-41ac-8a43-f73ee7594861.FPKM-UQ.txt.gz	87473250e38535db545ee29245e34272	517287	validated
b9af784d-61d8-4924-8983-d9bdd44bc8f8	b529c21b-a6a7-4a2c-bc67-345aeb239c39.FPKM-UQ.txt.gz	ab523b56f8e94d7cf80d4961aaa6b497	527010	validated
bc34075c-8793-4982-93b0-5398dbcf14e7	393232a1-d0de-40a1-9e75-24b22e1356ad.FPKM-UQ.txt.gz	ea2ac83bb220e14af51bf40f18a1e323	494922	validated
bc345590-4c9b-4ac4-936a-39c486f82748	c216afb1-a48a-4ab9-9885-a301f2992d50.FPKM-UQ.txt.gz	98ce042854544125917856935cfc3dc4	509506	validated
be2b761f-8ccf-4070-ba1f-f5317e84efb8	6c85fe07-e17c-4450-b4d9-f20d24924d8b.FPKM-UQ.txt.gz	8658ce9e6030cee0f7004a7fa0a61465	495053	validated
bf75479b-21a2-4b0b-bbf3-622e28983869	04e04502-153b-4d9f-b9d5-d3c93e707938.FPKM-UQ.txt.gz	89233fc1a55869c8fc7d839dfe460810	534851	validated
c005c573-ab07-44df-8485-8874e57ab9d7	ae5bea01-148d-4559-9327-2f926e93bb6e.FPKM-UQ.txt.gz	56d4459388f0f07c1d9e24db42e851b1	504725	validated
c0a855e8-48b6-47bf-ae78-99ca81aa011e	34b0bd18-9125-44d0-a018-10fc664cf118.FPKM-UQ.txt.gz	1372d92e1f835a6057fc51da18cc082d	501401	validated
c218280c-9672-400a-9a42-eb2c101f8f4e	dcaebf7f-b26f-4348-afb2-7092ee3a1e76.FPKM-UQ.txt.gz	50c2c2f7de68ca907797bb43d9d09a81	523236	validated
c4020971-8377-4168-93e4-fb985a382f68	47640d00-0eb4-443d-bb17-e7ae15af37e9.FPKM-UQ.txt.gz	24c0ea35d580099dffaf6334c8003502	495858	validated
c47c3e2f-02ba-40b2-b8a3-c3e2a0caf851	788465ed-def3-4d72-ac49-6d2f0c19759e.FPKM-UQ.txt.gz	671f514cfe1905297b2ef764b680c705	526917	validated
c58fd02d-94a1-4e6c-90fb-4d78dde9cc9a	20985140-36fe-4ff1-9f81-55d0579fa920.FPKM-UQ.txt.gz	aefce1536fb666e4c17647626de8a0f1	495706	validated
c6067f7e-3e6b-4a5b-b5a5-97db5662fddb	80ba6169-1f5a-415b-a1b0-e16ac6427e18.FPKM-UQ.txt.gz	44318efecfd08d2c0fe3942a9486b795	485651	validated
c622b1c6-f872-45ba-8a60-0787e6294cfa	ea161735-6a52-43dd-a665-3674046ef96c.FPKM-UQ.txt.gz	4ae52316c3a6e3d577cac7af9f7fc419	504794	validated
c9af5409-0eda-423e-a454-298574e11ed6	b502ccb3-36fc-4e58-944d-56b217fe7ad8.FPKM-UQ.txt.gz	e29a4cbb553ca9ab30b69c5d73c1d100	488297	validated
d2412a31-522d-405f-a1ba-63a354c7b79f	db7dfd9d-a11d-4a13-b80b-b23632fdd564.FPKM-UQ.txt.gz	4462d6924f5c85ef6e4ee98ac7359246	503345	validated
d30840ae-fa4b-4ef3-a179-b98372a168aa	68b5552c-677f-4416-b7a0-3ecec3137082.FPKM-UQ.txt.gz	6648ffc489708c5d1dde5c2d7c87f7ef	543792	validated
d3113919-32aa-4b28-9634-7772a047f923	99adb4be-c350-4965-873a-d8a0086f6815.FPKM-UQ.txt.gz	d321bd7b57c43f5c44cc73cf3b55d249	504584	validated
d746e96a-6334-4067-8a47-900b53bd2ed4	8aa824c9-cda6-4a30-a92e-66d50c3b221d.FPKM-UQ.txt.gz	cc3760f1d832c25af233216f84aece17	527949	validated
d7572c5d-aa89-4f5b-9409-bb2bd3c78cee	3ba5d6ec-dcce-49bb-82e5-85d3903a2aa1.FPKM-UQ.txt.gz	c5806b422f79cb6f386565448231ab0f	530474	validated
d95ad827-1e66-46ac-b9f5-016161673e70	d6ea3f1d-9186-40c4-a51e-4d94d07ea663.FPKM-UQ.txt.gz	1029895459200cc799466a377e176efa	499154	validated
da59bad9-362c-4123-b4cd-636800af1641	36728930-730c-4406-bcee-7d1fdecca34d.FPKM-UQ.txt.gz	2b93d9b38705273f7b1603e9d0378034	512948	validated
dd4ca3ea-5f2c-4fc4-bbaa-2bb53fcee36b	0d44ebee-ebdf-442b-82ce-ce78b8b0afb4.FPKM-UQ.txt.gz	b46145994ea51afdafd23fc494356cb7	493857	validated
e0b1f1b8-49d9-4bee-9f0c-28bdcf9c4692	5bdcda4a-5fd1-4545-8c15-ace50ee3c836.FPKM-UQ.txt.gz	fb4a58baa7d9e9a88da72294e559255b	499576	validated
e1e3a592-0b11-4e69-a57f-048753ba366d	fc56bcfb-cda6-421a-847d-2adcaf6c5fa2.FPKM-UQ.txt.gz	d04c79448bd9a2a44c24e27d9fcce0ff	501568	validated
e441e2b7-21f3-4f2e-98d7-fe9c1afef69a	61fd020e-b8a4-4214-b674-2dc6e3169510.FPKM-UQ.txt.gz	0771e1dfad6c72a03be9f820886d1dfb	529237	validated
e528d18e-a242-4069-8696-7f98ad9f6fc7	8437c884-964f-4e10-8ee8-c914d9b87e88.FPKM-UQ.txt.gz	58373aeee56e255bdb775974d8c332e0	524675	validated
e5a18a29-24c4-4cc6-8cff-1f55747a97ea	ceb45712-475b-454a-baa2-6fa6bd561745.FPKM-UQ.txt.gz	e7d3ab87181db85bee848025a6fdbab6	507647	validated
e9e5632b-d54f-4e22-b694-396de2c5e0f8	08b60e36-2683-4650-bcf4-0fe4af20607f.FPKM-UQ.txt.gz	53776b457200b49c4bb640030df1a9e0	520921	validated
ef355f0d-8372-435a-8225-3b7253509a2f	9882f530-c5b1-4306-ac6e-aafe915ac56f.FPKM-UQ.txt.gz	72595a2bf6e53657dd76aefada9b8c3c	511215	validated
f01d9b77-7354-4176-8168-4a13677c6268	731c2762-d3e9-4dbf-b28a-432a651b67dd.FPKM-UQ.txt.gz	8ec5d76f0b2c83aa6f9e22ddf57798f7	543967	validated
f3a57a09-3e36-4581-bee2-959418c1b782	34cf0edc-ba30-466b-a52a-f9dd7f1b146f.FPKM-UQ.txt.gz	c93cb9b676b175281abb07a595ce78a2	513116	validated
f3ecf419-b27e-4192-a2fc-a600f6beda70	fd08f7a8-683a-44de-add7-5936e6c0617d.FPKM-UQ.txt.gz	b20228b9f82b16ac5ec49dea78834b28	500983	validated
f4617dda-2fc9-4d66-9e77-26fdea840fea	7c366536-e6c8-4f06-908d-32a89408dc5a.FPKM-UQ.txt.gz	f979c180c269ca0dfd1e500470ad93ed	501942	validated
f4fe18ed-14ff-4f1d-bc3e-b3b3666d1203	2b5ca104-2a13-47e6-9fd5-13aee4c5190a.FPKM-UQ.txt.gz	4a971c087428bfdb13c9dd78af7d2593	500553	validated
f8f796af-d5a3-479e-a605-3eb305e97e67	9177b3c7-86c7-4eb8-a227-c6c33ee3451a.FPKM-UQ.txt.gz	865c635a60f99cba0180615fad454094	502985	validated
fa347590-890c-4a50-8e49-f1e64f90f00a	5837f785-a733-4641-a438-f3e5313fa6ef.FPKM-UQ.txt.gz	ef77004c1cb77cefd3b5a1cb6458189d	482326	validated
fb6b739a-d429-4e5c-848d-04026e988225	eae8f6bd-f4f2-4c48-a828-21efa4afbf7f.FPKM-UQ.txt.gz	0f3096508dc5c5e09875b8ba64d201ba	543029	validated
fb6bce9b-517d-4ada-aefb-a5115575c748	c09a5ffc-56b4-481b-a2a6-f8b08e31d60e.FPKM-UQ.txt.gz	cd4b7cd420d24721439dcf1d795d9dd3	536232	validated
fc525cf9-0444-4f52-adc6-5fe49ee816a1	19788d0b-9f48-4c02-9b5e-4c7c5b36cc2c.FPKM-UQ.txt.gz	23b83ff77b317e3a8e7bd746915412cc	514644	validated
fc874d11-b8d8-47f6-b400-3fcc9694e1e2	30036430-f24a-49d9-b35e-233f67f11b3f.FPKM-UQ.txt.gz	282af8e6555302d66f61add3b153bb31	501344	validated
fd69f825-b876-447b-9ffc-01511c0750e7	8de508c8-1e2d-4b83-81c2-39b3ba2c67a7.FPKM-UQ.txt.gz	d0d771d40609a4dac7780bf584b39e9a	536040	validated
fe964644-ffbd-437f-9f09-47c2c9645dbe	7b695fd1-d4be-40dc-856c-1e5fc6f33d3e.FPKM-UQ.txt.gz	a21a0a5fbb31b9076fc3658be2029cc3	494648	validated
fea4c6f3-cd5b-4b2d-a693-ef9348255537	4a80d459-f8a8-4d82-b728-3ee91d469e3c.FPKM-UQ.txt.gz	09e3c2d99bee4a1f0d13438ed98e4b24	495013	validated
feddaab7-bd5c-4d0a-bfd2-4855d22293cb	d2b1cf88-1050-4da4-a507-0e026987b6f8.FPKM-UQ.txt.gz	88eb7f297d4de7cf3bd98da23b82ea5a	498887	validated
00086b37-ad3a-4e4b-b44d-ea0cc657f48b	bdc49eae-31d4-425b-b7d1-49f1cf14df44.FPKM-UQ.txt.gz	a26913ae01c41c8a69661573f201df88	515966	validated
00c52c30-670a-4473-9268-b6630715546f	f5956574-d5c8-4e1e-accc-7198459a0cf5.FPKM-UQ.txt.gz	809c2197e56ed5d98132df53af36324f	463027	validated
00e2bd25-cabb-4901-be17-14ed82e35e45	f1e3383c-b4c6-4ed6-b096-6c57bf80a802.FPKM-UQ.txt.gz	e3d9578ab2fe4e102853d5ebf542dc73	511937	validated
012cdb1d-51b5-487d-859b-ab1c4d34874b	05ac38d7-29f0-46ae-b4d2-a908a4a9599b.FPKM-UQ.txt.gz	6d5a31fcb4db06d43c8a3df84d8c834d	501894	validated
020d1260-9742-43e2-9ace-ab1607b0d53e	7f63d097-d3b0-484f-84ed-985718c4af7f.FPKM-UQ.txt.gz	cb87d49482b9c11194bef46647b5ac59	528529	validated
02bfa719-bd28-43dd-872c-25fa3c4ab1b1	ad190495-86c3-4c04-bb23-6619606577d2.FPKM-UQ.txt.gz	ae7f47f270531c129fb9c2b4fb908633	503020	validated
03d86d07-5ab1-4676-9983-8b7405f043a6	1ace5c51-6a84-4e61-92c1-b7a846a4bfa6.FPKM-UQ.txt.gz	6ccaccba91f9bd12237985d308c2cd4c	505868	validated
0418ff61-b653-4849-96e4-61a7e8128435	4010ade2-4193-44e8-91c3-2d83b5414e00.FPKM-UQ.txt.gz	3aabd2e04e42a0c60b80497b7e8a9668	538696	validated
04a7da3b-86b4-4c8e-91f9-a72ca63638a4	4bf7c191-bbcb-4a92-bbf8-3e72db34f264.FPKM-UQ.txt.gz	aa76eec91c8b0f07e60122b752f89116	495539	validated
055df644-eda5-47cd-b7e8-c43b61cb6d56	0fcb64a3-76ac-405a-baa9-7919fc32cd6e.FPKM-UQ.txt.gz	7421e9fb1cf82edb6e734863c16f923f	506622	validated
059b0b7a-c44d-4083-9d44-5c42db3e2b52	e250c5cd-1786-4b25-b143-c8da28a3b77c.FPKM-UQ.txt.gz	f0c4e5af11ced1ce8409a54d3e90dc4d	487639	validated
0709b892-221d-412a-8970-427d55c89b60	5810334f-0f7b-4ab9-b2eb-326e8af7e147.FPKM-UQ.txt.gz	1bcad66ceb60304fed296c2e26069d1e	517755	validated
09e34cb2-9587-42cb-a8db-ab4affd8fef7	9a151f86-9a12-4035-98cf-db29417a5fd2.FPKM-UQ.txt.gz	0dda807e5d2cac29a64b43887b03d99f	525360	validated
0bbd3d15-475e-4672-9081-84c557acacc0	418eab89-5e78-4be3-ba93-c9dc2a7d1c68.FPKM-UQ.txt.gz	862addd71cbe0b868c35df32579ffa57	509830	validated
0e8b0107-2ec5-4680-b5ba-b0ac39a5a0c7	jhu-usc.edu_UCEC.HumanMethylation450.5.lvl-3.TCGA-AP-A1DK-01A-11D-A138-05.gdc_hg38.txt	bf4e958c090b1140bed195a59864ae22	141296443	validated
0ea7c315-5801-43dd-a88b-ed6cf144c753	df02af7a-ae3a-4836-848c-8c2957c51dfa.FPKM-UQ.txt.gz	b9d5f3f0eda105ed74beaea50e8366e7	509533	validated
0eeb1663-c7de-4fb1-b723-ac2a6020586b	1b114329-8e22-4cc4-a452-94a41f329bdf.FPKM-UQ.txt.gz	0d2d6b63429329766d9f8c8a955fcdae	531991	validated
0fc6d9af-2ba2-4475-b10a-67f01c5f8a24	bd94b0f7-933f-40ce-ad26-e9f94defbbae.FPKM-UQ.txt.gz	1b5618b537ada62bdac71fd573da422e	491944	validated
